osm_id,voltage,dist_to_vegetation_m,vegetation_risk
1201262624,unknown,44.8,0.776
1201262625,unknown,33.5,0.832
1201262626,unknown,60.7,0.696
1201262627,unknown,208.6,0.305
1201262628,unknown,198.9,0.337
1201262629,unknown,182.3,0.392
1201262630,unknown,172.2,0.426
1201262631,unknown,177.9,0.407
1201262632,unknown,174.4,0.419
1201262633,unknown,180.7,0.398
1201262634,unknown,199.8,0.334
1201262635,unknown,178.6,0.405
1201262636,unknown,185.1,0.383
1201419951,unknown,0.0,1.0
1201419952,unknown,0.0,1.0
1201419953,unknown,256.7,0.144
1201419954,unknown,205.8,0.314
1201419955,unknown,206.7,0.311
1201419956,unknown,207.2,0.309
1201419957,unknown,236.5,0.212
1201419958,unknown,246.1,0.18
1201419959,unknown,221.8,0.261
1201419960,unknown,210.2,0.299
1201419961,unknown,0.0,1.0
1201419962,unknown,0.0,1.0
1201419963,unknown,0.0,1.0
1201419964,unknown,0.0,1.0
1201419965,unknown,0.0,1.0
1201419966,unknown,0.0,1.0
1201419967,unknown,0.0,1.0
1201450248,unknown,422.4,0.0
1201450249,unknown,441.9,0.0
1201450250,unknown,430.7,0.0
1201450251,unknown,158.6,0.471
1201450252,unknown,149.7,0.501
1201450253,unknown,42.1,0.79
1201450254,unknown,51.3,0.744
1201450255,unknown,0.0,1.0
1201450256,unknown,0.0,1.0
1201450257,unknown,17.1,0.914
1201450258,unknown,36.3,0.818
1201450259,unknown,46.4,0.768
1201450260,unknown,55.5,0.722
1201450261,unknown,6.6,0.967
1201450262,unknown,0.0,1.0
1201450263,unknown,0.0,1.0
1201450264,unknown,49.7,0.752
1201450265,unknown,49.7,0.752
1201450266,unknown,142.6,0.525
1201450267,unknown,142.8,0.524
1201450268,unknown,79.9,0.6
1201450269,unknown,126.9,0.577
1201450270,unknown,104.6,0.651
1201450271,unknown,109.5,0.635
1201450272,unknown,0.0,1.0
1201450273,unknown,16.0,0.92
1201623856,unknown,260.3,0.132
1201623857,unknown,295.8,0.014
1201623858,unknown,259.5,0.135
1201623859,unknown,251.5,0.162
1201623860,unknown,180.4,0.399
1201623861,unknown,258.1,0.14
1201623862,unknown,0.0,1.0
1201623863,unknown,0.0,1.0
1201623864,unknown,0.0,1.0
1201623865,unknown,0.0,1.0
1202715263,unknown,0.0,1.0
1202715264,unknown,0.0,1.0
1202715265,unknown,0.0,1.0
1202715266,unknown,0.0,1.0
1202715267,unknown,0.0,1.0
1202715268,unknown,0.0,1.0
1202715269,unknown,0.0,1.0
1202715270,unknown,0.0,1.0
1202715271,unknown,0.0,1.0
1202715272,unknown,0.0,1.0
1202715273,unknown,295.9,0.014
1202715274,unknown,293.6,0.021
1202715275,unknown,307.6,0.0
1202715276,unknown,366.8,0.0
1202715277,unknown,374.5,0.0
1202715278,unknown,356.9,0.0
1202715279,unknown,362.4,0.0
1202715280,unknown,368.5,0.0
1202715281,unknown,373.5,0.0
1202715282,unknown,0.0,1.0
1202715283,unknown,0.0,1.0
1202715284,unknown,0.0,1.0
1202749109,unknown,0.0,1.0
1202749110,unknown,0.0,1.0
1202749111,unknown,0.0,1.0
1202749112,unknown,0.0,1.0
1202749113,unknown,0.0,1.0
1202749114,unknown,0.0,1.0
1202749115,unknown,0.0,1.0
1202749116,unknown,0.0,1.0
1202749117,unknown,0.0,1.0
1202749118,unknown,0.0,1.0
1202749119,unknown,0.0,1.0
1202749120,unknown,0.0,1.0
1202749121,unknown,0.0,1.0
1202749122,unknown,0.0,1.0
1202749123,unknown,0.0,1.0
1202749124,unknown,0.0,1.0
1202749125,unknown,0.0,1.0
1202749126,unknown,0.0,1.0
1202749127,unknown,184.3,0.386
1202749128,unknown,174.7,0.418
1202749129,unknown,157.5,0.475
1202749130,unknown,155.5,0.482
1202749131,unknown,148.2,0.506
1202749132,unknown,148.1,0.506
1202749133,unknown,142.1,0.526
1202749134,unknown,162.0,0.46
1202749135,unknown,170.1,0.433
1202749136,unknown,161.0,0.463
1202755106,unknown,0.0,1.0
1202755107,unknown,0.0,1.0
1202755108,unknown,0.0,1.0
1202755109,unknown,0.0,1.0
1202755110,unknown,0.0,1.0
1202755111,unknown,0.0,1.0
1202755112,unknown,0.0,1.0
1202755113,unknown,0.0,1.0
1202755114,unknown,0.0,1.0
1202755115,unknown,0.0,1.0
1202755116,unknown,0.0,1.0
1202755117,unknown,0.0,1.0
1202755118,unknown,0.0,1.0
1202755120,unknown,0.0,1.0
1202755121,unknown,0.0,1.0
1202755122,unknown,0.0,1.0
1202755123,unknown,0.0,1.0
1202755124,unknown,0.0,1.0
1202755125,unknown,0.0,1.0
1202755126,unknown,0.0,1.0
1202755127,unknown,0.0,1.0
1202755130,unknown,0.0,1.0
1202755131,unknown,0.0,1.0
1202755132,unknown,0.0,1.0
1202755133,unknown,0.0,1.0
1202755134,unknown,0.0,1.0
1202755135,unknown,0.0,1.0
1202755136,unknown,0.0,1.0
1203446037,unknown,845.6,0.0
1203446038,unknown,845.6,0.0
1203446039,unknown,883.1,0.0
1203446040,unknown,867.5,0.0
1203446041,unknown,864.8,0.0
1203446042,unknown,870.2,0.0
1203446043,unknown,866.3,0.0
1203507792,unknown,296.4,0.012
1203507793,unknown,70.0,0.65
1203507794,unknown,61.9,0.691
1203507796,unknown,7.2,0.964
1203507797,unknown,11.9,0.94
1203507798,unknown,0.0,1.0
1203507799,unknown,0.0,1.0
1203507800,unknown,0.0,1.0
1203507801,unknown,6.0,0.97
1203507802,unknown,13.5,0.932
1203507803,unknown,32.3,0.839
1203507804,unknown,50.1,0.749
1203507805,unknown,58.9,0.706
1203507806,unknown,42.8,0.786
1203507807,unknown,27.8,0.861
1203507808,unknown,29.2,0.854
1203507809,unknown,45.7,0.772
1203507810,unknown,63.9,0.68
1203507811,unknown,21.2,0.894
1203507812,unknown,15.5,0.923
1203507813,unknown,44.2,0.779
1203895939,unknown,217.9,0.274
1203895940,unknown,218.0,0.273
1203895941,unknown,300.1,0.0
1203895942,unknown,283.3,0.056
1203895943,unknown,287.4,0.042
1203895944,unknown,289.7,0.034
1203895945,unknown,296.1,0.013
1203895948,unknown,0.0,1.0
1203895949,unknown,0.0,1.0
1203895950,unknown,0.0,1.0
1203895951,unknown,0.0,1.0
1203895952,unknown,0.0,1.0
1203895954,unknown,0.0,1.0
1203895955,unknown,0.0,1.0
1203895956,unknown,0.0,1.0
1203895957,unknown,0.0,1.0
1203895958,unknown,0.0,1.0
1203895959,unknown,0.0,1.0
1203895960,unknown,0.0,1.0
1203895961,unknown,0.0,1.0
1203895962,unknown,0.0,1.0
1203917941,unknown,190.7,0.364
1203917942,unknown,183.9,0.387
1203917943,unknown,228.7,0.238
1203917944,unknown,153.2,0.489
1203917945,unknown,155.0,0.483
1203917946,unknown,174.1,0.42
1203917947,unknown,250.0,0.167
1203917948,unknown,240.3,0.199
1203917949,unknown,227.8,0.241
1203917950,unknown,205.6,0.315
1203917951,unknown,183.8,0.387
1203917952,unknown,164.7,0.451
1203961466,unknown,626.6,0.0
1203961467,unknown,626.6,0.0
1203961468,unknown,673.9,0.0
1203961469,unknown,666.6,0.0
1203961470,unknown,613.3,0.0
1203961471,unknown,560.7,0.0
1203961472,unknown,541.0,0.0
1203961473,unknown,541.0,0.0
1203961474,unknown,0.0,1.0
1203961475,unknown,0.0,1.0
1203961476,unknown,0.0,1.0
1203961477,unknown,0.0,1.0
1203961478,unknown,0.0,1.0
1203961479,unknown,580.3,0.0
1203961480,unknown,573.7,0.0
1203961481,unknown,560.6,0.0
1203961482,unknown,664.2,0.0
1203961483,unknown,656.1,0.0
1203961484,unknown,648.8,0.0
1203961485,unknown,637.8,0.0
1203961486,unknown,634.4,0.0
1203961487,unknown,607.5,0.0
1203961488,unknown,596.8,0.0
1203961489,unknown,594.7,0.0
1203961490,unknown,587.2,0.0
1203961491,unknown,0.0,1.0
1203961492,unknown,20.0,0.9
1203961493,unknown,8.1,0.959
1203961494,unknown,18.1,0.91
1203961495,unknown,13.5,0.932
1203961496,unknown,11.4,0.943
1203961497,unknown,29.2,0.854
1203961498,unknown,0.0,1.0
1203961499,unknown,0.0,1.0
1203961500,unknown,0.0,1.0
1203961501,unknown,0.0,1.0
1203961502,unknown,0.0,1.0
1203961503,unknown,0.0,1.0
1203961504,unknown,0.0,1.0
1204830831,unknown,258.9,0.137
1204830832,unknown,251.0,0.163
1204830833,unknown,253.6,0.155
1204830834,unknown,261.6,0.128
1204830835,unknown,271.6,0.095
1204830836,unknown,281.5,0.062
1204830837,unknown,241.0,0.197
1204830838,unknown,249.8,0.167
1204830839,unknown,261.2,0.129
1204830840,unknown,285.1,0.05
1204830841,unknown,285.6,0.048
1204830842,unknown,27.9,0.86
1204830843,unknown,0.0,1.0
1204830844,unknown,0.0,1.0
1204830845,unknown,0.0,1.0
1204830846,unknown,0.0,1.0
1204830847,unknown,0.0,1.0
1204830848,unknown,0.0,1.0
1204830849,unknown,0.0,1.0
1204830850,unknown,1.3,0.994
1204830851,unknown,0.0,1.0
1204830852,unknown,26.3,0.869
1204830853,unknown,0.0,1.0
1204830854,unknown,0.0,1.0
1204830855,unknown,0.0,1.0
1204830856,unknown,0.0,1.0
1204830857,unknown,0.0,1.0
1204830858,unknown,284.5,0.052
1204830859,unknown,287.7,0.041
1204830860,unknown,362.8,0.0
1204830861,unknown,371.6,0.0
1204830862,unknown,293.5,0.022
1204830863,unknown,315.5,0.0
1204830864,unknown,297.5,0.008
1204830865,unknown,288.2,0.039
1204830866,unknown,345.0,0.0
1204830867,unknown,388.7,0.0
1204830868,unknown,329.5,0.0
1204830869,unknown,323.6,0.0
1204851713,unknown,0.0,1.0
1204851714,unknown,0.0,1.0
1204851715,unknown,0.0,1.0
1204851716,unknown,0.0,1.0
1204851717,unknown,0.0,1.0
1204851718,unknown,16.4,0.918
1204851719,unknown,3.5,0.983
1204851720,unknown,16.4,0.918
1204851721,unknown,3.5,0.982
1204851722,unknown,57.5,0.713
1204851723,unknown,62.2,0.689
1204851724,unknown,55.3,0.724
1204851725,unknown,37.6,0.812
1204851726,unknown,34.0,0.83
1204851727,unknown,20.8,0.896
1204851728,unknown,10.9,0.946
1204851729,unknown,6.5,0.968
1204851730,unknown,0.0,1.0
1204851731,unknown,1.4,0.993
1204851732,unknown,0.0,1.0
1204851733,unknown,0.0,1.0
1204851734,unknown,0.0,1.0
1204851735,unknown,0.0,1.0
1204851736,unknown,0.0,1.0
1204851737,unknown,0.0,1.0
1204851738,unknown,0.0,1.0
1204851739,unknown,0.0,1.0
1204851740,unknown,0.0,1.0
1204851741,unknown,0.0,1.0
1204851742,unknown,0.0,1.0
1204851743,unknown,0.0,1.0
1204851745,unknown,64.3,0.679
1204851746,unknown,75.2,0.624
1204851747,unknown,69.6,0.652
1204851748,unknown,0.0,1.0
1204851749,unknown,0.0,1.0
1204851750,unknown,56.9,0.716
1204851751,unknown,0.0,1.0
1204851752,unknown,0.0,1.0
1204851753,unknown,101.5,0.662
1204851754,unknown,101.6,0.661
1204851755,unknown,100.2,0.666
1204851756,unknown,100.6,0.665
1204851757,unknown,101.2,0.663
1204851758,unknown,99.0,0.505
1204851759,unknown,80.0,0.6
1204851760,unknown,37.5,0.812
1204851761,unknown,67.4,0.663
1204851762,unknown,47.0,0.765
1204851763,unknown,27.8,0.861
1204851764,unknown,17.0,0.915
1204851765,unknown,7.3,0.963
1204851766,unknown,541.3,0.0
1204851767,unknown,511.9,0.0
1204851768,unknown,519.5,0.0
1204851769,unknown,532.6,0.0
1204851770,unknown,511.9,0.0
1204851771,unknown,74.4,0.628
1204851772,unknown,106.1,0.646
1204851773,unknown,440.2,0.0
1205891810,unknown,17.4,0.913
1205891811,unknown,3.5,0.982
1205891812,unknown,0.0,1.0
1205891814,unknown,37.3,0.814
1205891816,unknown,20.7,0.897
1205891817,unknown,0.0,1.0
1205891818,unknown,0.0,1.0
1205891819,unknown,0.0,1.0
1205891820,unknown,0.0,1.0
1205891821,unknown,0.5,0.998
1205891822,unknown,7.5,0.963
1205891823,unknown,63.3,0.683
1205891824,unknown,36.2,0.819
1205891825,unknown,68.8,0.656
1205891826,unknown,42.0,0.79
1205891827,unknown,48.4,0.758
1205891830,unknown,0.0,1.0
1205891831,unknown,79.2,0.604
1205891832,unknown,52.0,0.74
1205891833,unknown,50.4,0.748
1205891834,unknown,22.3,0.888
1205891835,unknown,58.7,0.706
1205891836,unknown,15.4,0.923
1205891837,unknown,0.0,1.0
1205891838,unknown,0.0,1.0
1205891839,unknown,7.4,0.963
1205891840,unknown,0.0,1.0
1205891841,unknown,0.0,1.0
1205891842,unknown,0.0,1.0
1205891843,unknown,0.0,1.0
1205891844,unknown,0.0,1.0
1205891845,unknown,0.0,1.0
1207458593,unknown,134.6,0.551
1207458594,unknown,146.2,0.513
1207458595,unknown,130.3,0.566
1207458596,unknown,131.4,0.562
1207458597,unknown,137.5,0.542
1207458598,unknown,156.0,0.48
1207458599,unknown,123.8,0.587
1207458600,unknown,168.7,0.438
1207458601,unknown,168.8,0.437
1207458602,unknown,180.4,0.399
1207458603,unknown,575.9,0.0
1207458604,unknown,578.4,0.0
1207458605,unknown,581.2,0.0
1207458606,unknown,642.5,0.0
1207458607,unknown,620.8,0.0
1207458608,unknown,604.6,0.0
1207458609,unknown,589.1,0.0
1207458610,unknown,597.1,0.0
1207458611,unknown,612.1,0.0
1207458612,unknown,627.7,0.0
1207458613,unknown,649.8,0.0
1207458614,unknown,664.1,0.0
1207458615,unknown,653.7,0.0
1207458616,unknown,646.8,0.0
1207458617,unknown,655.2,0.0
1207458618,unknown,662.1,0.0
1207458619,unknown,681.1,0.0
1207458620,unknown,687.2,0.0
1207458621,unknown,693.5,0.0
1207458622,unknown,675.2,0.0
1207458623,unknown,119.4,0.602
1207458624,unknown,118.4,0.605
1210589400,unknown,0.0,1.0
1213020051,unknown,0.0,1.0
1213020052,unknown,0.0,1.0
1213020053,unknown,0.0,1.0
1220391981,unknown,79.1,0.604
1220391982,unknown,66.7,0.666
1220391983,unknown,70.1,0.649
1220391984,unknown,163.2,0.456
1220391985,unknown,154.7,0.484
1220391986,unknown,98.0,0.51
1220391987,unknown,123.0,0.59
1220391988,unknown,106.8,0.644
1220391989,unknown,81.2,0.594
1220391990,unknown,146.0,0.513
1220391991,unknown,137.0,0.543
1220391992,unknown,115.7,0.614
1220395591,unknown,630.1,0.0
1220395592,unknown,693.3,0.0
1220395593,unknown,663.0,0.0
1220395594,unknown,689.0,0.0
1220395595,unknown,682.2,0.0
1220395596,unknown,647.2,0.0
1220395597,unknown,688.0,0.0
1220395598,unknown,674.8,0.0
1220395599,unknown,695.9,0.0
1220395600,unknown,670.5,0.0
1220395601,unknown,688.0,0.0
1220395602,unknown,681.6,0.0
1220395603,unknown,700.9,0.0
1220395604,unknown,639.8,0.0
1221484296,unknown,625.1,0.0
1221484297,unknown,59.8,0.701
1221484298,unknown,41.0,0.795
1221484300,unknown,44.6,0.777
1221484301,unknown,16.1,0.92
1221484302,unknown,0.0,1.0
1221484303,unknown,0.0,1.0
1221484304,unknown,0.0,1.0
1221484305,unknown,0.0,1.0
1221523479,unknown,0.0,1.0
1221523480,unknown,0.0,1.0
1221523481,unknown,0.0,1.0
1221558180,unknown,352.1,0.0
1221558181,unknown,364.0,0.0
1221558182,unknown,370.5,0.0
1221558183,unknown,403.6,0.0
1221558184,unknown,375.4,0.0
1221558185,unknown,363.8,0.0
1221558186,unknown,413.7,0.0
1221558187,unknown,409.6,0.0
1221558188,unknown,719.1,0.0
1221558189,unknown,723.3,0.0
1221558190,unknown,726.8,0.0
1221558191,unknown,770.7,0.0
1221558192,unknown,735.9,0.0
1221558193,unknown,720.8,0.0
1221558194,unknown,765.9,0.0
1221558195,unknown,0.0,1.0
1221558196,unknown,0.0,1.0
1221558197,unknown,0.0,1.0
1221558198,unknown,32.8,0.836
1221558199,unknown,12.1,0.939
1221558200,unknown,0.0,1.0
1221558201,unknown,0.0,1.0
1221710229,unknown,737.7,0.0
1221710230,unknown,741.3,0.0
1221710231,unknown,754.9,0.0
1221710232,unknown,737.5,0.0
1221710233,unknown,752.0,0.0
1221710234,unknown,769.0,0.0
1221710235,unknown,121.7,0.594
1221710236,unknown,9.4,0.953
1221710240,unknown,0.0,1.0
1221710241,unknown,11.8,0.941
1221710242,unknown,0.0,1.0
1221710243,unknown,3.1,0.985
1221731914,unknown,42.1,0.789
1221731915,unknown,0.0,1.0
1221731916,unknown,0.0,1.0
1221731917,unknown,0.0,1.0
1221731918,unknown,0.0,1.0
1221731919,unknown,47.1,0.765
1221731920,unknown,65.9,0.671
1221731921,unknown,74.5,0.627
1221731922,unknown,53.4,0.733
1221731923,unknown,51.4,0.743
1221731924,unknown,52.2,0.739
1221731925,unknown,50.9,0.745
1221731926,unknown,0.0,1.0
1221731927,unknown,0.0,1.0
1221731928,unknown,0.0,1.0
1221731929,unknown,0.0,1.0
1221731930,unknown,0.0,1.0
1221731931,unknown,0.0,1.0
1221731932,unknown,0.0,1.0
1221740438,unknown,0.0,1.0
1221740439,unknown,0.0,1.0
1221740440,unknown,19.9,0.9
1222185509,unknown,48106.0,0.0
1222185510,unknown,48120.3,0.0
1222185511,unknown,48188.0,0.0
1222185512,unknown,48145.2,0.0
1222185513,unknown,48143.1,0.0
1222185514,unknown,48056.3,0.0
1222185515,unknown,48056.3,0.0
1222185516,unknown,48108.1,0.0
1222185517,unknown,48132.5,0.0
1222185518,unknown,48145.2,0.0
1222185519,unknown,48143.2,0.0
1222185520,unknown,48134.9,0.0
1222185521,unknown,48122.2,0.0
1222185522,unknown,48118.2,0.0
1222185523,unknown,48113.7,0.0
1222185524,unknown,48108.1,0.0
1222185525,unknown,48097.0,0.0
1222185526,unknown,48140.0,0.0
1222217128,unknown,51778.6,0.0
1222217129,unknown,51176.4,0.0
1222217130,unknown,51169.8,0.0
1222217131,unknown,51156.4,0.0
1222217132,unknown,51169.5,0.0
1222217133,unknown,51162.3,0.0
1222217134,unknown,51156.1,0.0
1222217135,unknown,51203.2,0.0
1222217136,unknown,51191.9,0.0
1222217137,unknown,51203.4,0.0
1222217138,unknown,51194.9,0.0
1222217139,unknown,51194.3,0.0
1222217141,unknown,50968.2,0.0
1222217142,unknown,50679.3,0.0
1222223976,unknown,53797.7,0.0
1222223977,unknown,53775.2,0.0
1222223978,unknown,53787.4,0.0
1222223979,unknown,53791.4,0.0
1222223980,unknown,53762.8,0.0
1222223981,unknown,53767.9,0.0
1222223982,unknown,54675.0,0.0
1222223983,unknown,54657.7,0.0
1222223984,unknown,54667.9,0.0
1222223985,unknown,54664.0,0.0
1222223986,unknown,54644.2,0.0
1222223987,unknown,44869.0,0.0
1222223988,unknown,44869.4,0.0
1222223989,unknown,44871.1,0.0
1222223990,unknown,44931.4,0.0
1222223991,unknown,44900.4,0.0
1222223992,unknown,44950.7,0.0
1222223993,unknown,44873.5,0.0
1222223994,unknown,44890.3,0.0
1222223995,unknown,44911.4,0.0
1222223996,unknown,44910.1,0.0
1227027839,unknown,35.6,0.822
1227027840,unknown,69.7,0.651
1227027841,unknown,57.1,0.715
1227027842,unknown,42.3,0.788
1227027843,unknown,63.2,0.684
1227027845,unknown,0.0,1.0
1227027846,unknown,0.0,1.0
1227027848,unknown,549.7,0.0
1227027849,unknown,549.6,0.0
1227027851,unknown,565.0,0.0
1227027852,unknown,550.7,0.0
1227027856,unknown,106.1,0.646
1227027857,unknown,110.1,0.633
1227027858,unknown,119.7,0.601
1227027859,unknown,119.8,0.601
1227027860,unknown,113.0,0.623
1227027861,unknown,100.8,0.664
1227027862,unknown,126.6,0.578
1227027863,unknown,134.7,0.551
1227027866,unknown,704.1,0.0
1227027867,unknown,689.3,0.0
1227027868,unknown,692.9,0.0
1227033142,unknown,0.0,1.0
1227033143,unknown,0.0,1.0
1227034690,unknown,0.0,1.0
1227034691,unknown,0.0,1.0
1227034692,unknown,0.0,1.0
1227034693,unknown,0.0,1.0
1227034694,unknown,0.0,1.0
1227781195,unknown,1.2,0.994
1227781197,unknown,0.0,1.0
1227812161,unknown,0.0,1.0
1236438960,unknown,0.0,1.0
1237615721,unknown,159.0,0.47
1237615722,unknown,156.2,0.479
1241945680,unknown,113.5,0.622
1241945681,unknown,165.6,0.448
1241945682,unknown,3.5,0.983
1241945683,unknown,93.2,0.534
1241945684,unknown,0.0,1.0
1241945685,unknown,0.0,1.0
1241945687,unknown,0.0,1.0
1241945688,unknown,55.8,0.721
1241983641,unknown,374.0,0.0
1241983642,unknown,0.0,1.0
1241983643,unknown,0.0,1.0
1241983644,unknown,93.2,0.534
1241983645,unknown,141.8,0.527
1241983646,unknown,87.4,0.563
1241983647,unknown,0.0,1.0
1241983648,unknown,0.0,1.0
1241983649,unknown,13.6,0.932
1241983650,unknown,39.2,0.804
1241983651,unknown,35.2,0.824
1241983652,unknown,31.8,0.841
1241983653,unknown,13.9,0.931
1241983654,unknown,6.0,0.97
1241983655,unknown,23.5,0.883
1241983656,unknown,20.5,0.897
1241983657,unknown,14.6,0.927
1241983658,unknown,0.0,1.0
1241983659,unknown,7.4,0.963
1241983660,unknown,0.0,1.0
1241983661,unknown,0.0,1.0
1241983662,unknown,0.0,1.0
1241983663,unknown,0.0,1.0
1241983665,unknown,0.0,1.0
1241983666,unknown,61.1,0.695
1241983667,unknown,65.1,0.675
1242217302,unknown,138.1,0.54
1242217303,unknown,138.2,0.539
1242217304,unknown,362.2,0.0
1242217305,unknown,69.1,0.654
1242217306,unknown,86.7,0.567
1242217307,unknown,72.3,0.639
1242217308,unknown,79.6,0.602
1242217309,unknown,312.1,0.0
1242217310,unknown,335.9,0.0
1242217311,unknown,358.8,0.0
1242217312,unknown,317.1,0.0
1242217313,unknown,327.9,0.0
1242217314,unknown,341.1,0.0
1242217315,unknown,351.2,0.0
1242246839,unknown,0.0,1.0
1242246840,unknown,0.0,1.0
1242246841,unknown,0.0,1.0
1242246842,unknown,0.0,1.0
1242246843,unknown,0.0,1.0
1242246844,unknown,163.1,0.456
1242246845,unknown,192.2,0.359
1242246846,unknown,179.6,0.401
1242246847,unknown,166.8,0.444
1242246848,unknown,204.7,0.318
1242246849,unknown,56.2,0.719
1242246850,unknown,101.7,0.661
1242246851,unknown,58.1,0.71
1242246852,unknown,68.1,0.66
1242246853,unknown,123.1,0.59
1242246854,unknown,111.7,0.628
1242535112,unknown,5.6,0.972
1242535113,unknown,12.3,0.939
1242535114,unknown,69.1,0.654
1242535115,unknown,49.8,0.751
1242535116,unknown,24.3,0.879
1242535117,unknown,66.8,0.666
1242535118,unknown,26.5,0.868
1242535119,unknown,9.1,0.955
1242535120,unknown,63.3,0.683
1242753575,unknown,0.0,1.0
1242753576,unknown,0.0,1.0
1242753577,unknown,0.0,1.0
1242753578,unknown,0.0,1.0
1242753579,unknown,0.0,1.0
1242753580,unknown,0.0,1.0
1242753581,unknown,0.0,1.0
1242753582,unknown,0.0,1.0
1242753583,unknown,0.0,1.0
1242753584,unknown,0.0,1.0
1242753585,unknown,0.0,1.0
1242753586,unknown,0.0,1.0
1242775478,unknown,1031.7,0.0
1242775479,unknown,1006.8,0.0
1242775480,unknown,1023.3,0.0
1242775481,unknown,1023.9,0.0
1242775482,unknown,1001.4,0.0
1242775483,unknown,997.1,0.0
1242775484,unknown,1004.6,0.0
1242775485,unknown,1009.7,0.0
1242775486,unknown,1015.1,0.0
1242775487,unknown,1022.4,0.0
1242775488,unknown,1016.1,0.0
1242775489,unknown,1017.8,0.0
1242775490,unknown,1029.3,0.0
1242775491,unknown,1031.7,0.0
1242775492,unknown,1010.5,0.0
1242775496,unknown,155.0,0.483
1242775497,unknown,144.3,0.519
1242775498,unknown,144.6,0.518
1242775499,unknown,144.9,0.517
1242775500,unknown,143.3,0.522
1242775501,unknown,112.2,0.626
1242775502,unknown,109.7,0.634
1242775503,unknown,107.7,0.641
1242775504,unknown,127.4,0.575
1242775505,unknown,124.8,0.584
1242775506,unknown,280.3,0.066
1242775507,unknown,75.0,0.625
1243269570,unknown,275.8,0.081
1243269571,unknown,286.9,0.044
1243269572,unknown,255.9,0.147
1243269573,unknown,267.8,0.107
1243269574,unknown,264.5,0.118
1243269576,unknown,91.0,0.545
1243269577,unknown,48.4,0.758
1243269578,unknown,65.6,0.672
1243269579,unknown,49.5,0.752
1243269580,unknown,78.4,0.608
1243269581,unknown,0.0,1.0
1243269582,unknown,0.0,1.0
1243269583,unknown,79.9,0.6
1243269584,unknown,46.1,0.769
1243269585,unknown,72.8,0.636
1243269586,unknown,93.0,0.535
1243269587,unknown,66.9,0.666
1243269588,unknown,72.6,0.637
1243269589,unknown,81.1,0.595
1243269590,unknown,96.3,0.519
1243269591,unknown,104.9,0.65
1243269592,unknown,93.5,0.532
1243269593,unknown,0.0,1.0
1243269594,unknown,0.0,1.0
1243269595,unknown,0.0,1.0
1243269596,unknown,0.0,1.0
1243269597,unknown,0.0,1.0
1243269598,unknown,0.0,1.0
1243269599,unknown,172.2,0.426
1243269600,unknown,172.1,0.426
1243269601,unknown,188.1,0.373
1243269603,unknown,346.5,0.0
1243269604,unknown,370.6,0.0
1243269605,unknown,365.2,0.0
1243269606,unknown,344.5,0.0
1243269607,unknown,355.8,0.0
1243269608,unknown,334.5,0.0
1243269609,unknown,380.3,0.0
1243269610,unknown,30.7,0.847
1243269611,unknown,24.8,0.876
1243269612,unknown,20.0,0.9
1243269613,unknown,19.6,0.902
1243269614,unknown,45.2,0.774
1243269615,unknown,43.8,0.781
1243269616,unknown,51.7,0.741
1243269618,unknown,45.9,0.77
1244022359,unknown,32.1,0.84
1244022360,unknown,50.5,0.747
1244022361,unknown,37.5,0.813
1244022362,unknown,49.9,0.751
1244022363,unknown,36.7,0.816
1244022364,unknown,587.1,0.0
1244022371,unknown,73.9,0.631
1244022372,unknown,99.6,0.502
1244022373,unknown,109.9,0.634
1244022374,unknown,85.6,0.572
1244022375,unknown,75.6,0.622
1244022376,unknown,80.7,0.597
1244022377,unknown,102.4,0.659
1244022378,unknown,108.1,0.64
1244022379,unknown,126.6,0.578
1244022380,unknown,120.8,0.597
1244022381,unknown,89.9,0.55
1244022382,unknown,1062.8,0.0
1244022383,unknown,1071.6,0.0
1244022384,unknown,1078.4,0.0
1244022385,unknown,1089.4,0.0
1244022388,unknown,12459.2,0.0
1244022389,unknown,12461.5,0.0
1244022391,unknown,12470.2,0.0
1244022392,unknown,12478.8,0.0
1244022393,unknown,21506.1,0.0
1244022394,unknown,21520.8,0.0
1244022395,unknown,21513.2,0.0
1244022396,unknown,21513.3,0.0
1244022397,unknown,21555.1,0.0
1244022398,unknown,21544.1,0.0
1244034287,unknown,15709.6,0.0
1244034288,unknown,15709.0,0.0
1244034289,unknown,15733.1,0.0
1244034290,unknown,15719.4,0.0
1244034292,unknown,7506.9,0.0
1244034293,unknown,7499.2,0.0
1244034294,unknown,7519.5,0.0
1244034295,unknown,7526.6,0.0
1244034296,unknown,7507.2,0.0
1244034298,unknown,17282.2,0.0
1244034299,unknown,17261.1,0.0
1244034300,unknown,17252.0,0.0
1244034301,unknown,17256.5,0.0
1244034302,unknown,17275.6,0.0
1244034303,unknown,17280.2,0.0
1244034304,unknown,17282.5,0.0
1244034305,unknown,18282.5,0.0
1244034306,unknown,9331.4,0.0
1244034307,unknown,9343.4,0.0
1244034308,unknown,9350.5,0.0
1244034309,unknown,9325.4,0.0
1244034310,unknown,9331.2,0.0
1244589869,unknown,135.5,0.548
1244589870,unknown,116.4,0.612
1244589871,unknown,127.7,0.574
1244589872,unknown,131.1,0.563
1244589873,unknown,152.7,0.491
1244589874,unknown,134.6,0.551
1244589875,unknown,150.6,0.498
1244589876,unknown,132.0,0.56
1244589877,unknown,135.6,0.548
1244589878,unknown,143.4,0.522
1244589879,unknown,252.3,0.159
