cell_id,lon,lat,cloud
469,10.267616778632725,50.13181236551299,0.6966
470,10.267869279850643,50.17676735704352,0.6966
471,10.268122377352425,50.221721755719365,0.6966
472,10.26837607316447,50.26667556857059,0.6966
473,10.26863036932251,50.31162880262752,0.6966
474,10.268885267871775,50.35658146492063,0.6966
475,10.269140770866889,50.40153356248055,0.7268
476,10.269396880371987,50.44648510233811,0.7268
477,10.266199924695613,50.48794924926781,0.7268
478,10.238582541136086,50.515331102177456,0.7268
479,10.306923332507637,47.3140468251607,0.701
480,10.318350996727473,47.3434315484187,0.701
481,10.31944066668205,47.387983655625625,0.697
482,10.319717667240289,47.43298793009536,0.697
483,10.31999528385072,47.47799118242592,0.697
484,10.320273518461107,47.52299341965344,0.697
485,10.320552373027866,47.56799464881363,0.697
486,10.320831849515692,47.61299487694182,0.697
487,10.32111194989793,47.65799411107296,0.6875
488,10.321392676156336,47.702992358241545,0.6875
489,10.321674030281375,47.74798962548175,0.6875
490,10.3219560142721,47.7929859198274,0.6875
491,10.3222386301363,47.83798124831192,0.6875
492,10.322521879890456,47.88297561796848,0.669
493,10.322805765559876,47.92796903582977,0.669
494,10.323090289178712,47.9729615089283,0.669
495,10.323375452789913,48.017953044296185,0.669
496,10.323661258445496,48.062943648965216,0.669
497,10.323947708206347,48.10793332996699,0.669
498,10.32423480414238,48.15292209433272,0.6695
499,10.324522548332672,48.197909949093365,0.6695
500,10.324810942865373,48.24289690127966,0.6695
501,10.32509998983782,48.28788295792197,0.6695
502,10.325389691356545,48.33286812605055,0.6695
503,10.32568004953738,48.37785241269531,0.6717
504,10.325971066505504,48.42283582488599,0.6717
505,10.326262744395471,48.4678183696521,0.6717
506,10.326831290781843,48.51262170659927,0.6717
507,10.332606402365244,48.557224670180624,0.6717
508,10.33340670404921,48.603165130066,0.6717
509,10.327649202308011,48.64780738678738,0.6813
510,10.31461325462002,48.682320333001535,0.6813
511,10.355621836566508,49.023984940294746,0.681
512,10.332200240630048,49.054452411366135,0.681
513,10.330416849760734,49.09748685287382,0.681
514,10.330718704161516,49.14245722969038,0.6849
515,10.331021254955411,49.1874268515321,0.6849
516,10.331324504444597,49.2323957254262,0.6849
517,10.331628454941557,49.27736385839982,0.6849
518,10.331933108769224,49.322331257480066,0.6849
519,10.332238468261004,49.36729792969401,0.6849
520,10.3325445357608,49.41226388206869,0.6702
521,10.332851313623172,49.45722912163118,0.6702
522,10.333158804213303,49.50219365540852,0.6702
523,10.33346700990704,49.54715749042774,0.6702
524,10.333775933091134,49.59212063371592,0.6702
525,10.33408557616302,49.63708309230009,0.6748
526,10.334395941531094,49.682044873207424,0.6748
527,10.334707031614789,49.72700598346508,0.6748
528,10.335018848844404,49.77196643010028,0.6748
529,10.335331395661424,49.816926220140296,0.6748
530,10.33564467451845,49.861885360612426,0.6748
531,10.33595868787931,49.906843858544136,0.685
532,10.336273438219049,49.951801720963005,0.685
533,10.336588928024131,49.9967589548966,0.685
534,10.33690515979232,50.04171556737266,0.685
535,10.337222136033002,50.08667156541907,0.685
536,10.33753985926688,50.13162695606376,0.6966
537,10.33785833202644,50.17658174633486,0.6966
538,10.338177556855705,50.221535943260655,0.6966
539,10.338497536310582,50.26648955386956,0.6966
540,10.338818272958552,50.311442585190136,0.6966
541,10.33913976937919,50.35639504425119,0.6966
542,10.339462028163856,50.40134693808166,0.7268
543,10.334761716150451,50.44341539841206,0.7268
544,10.320522169292376,50.48023468219034,0.7268
545,10.363135346499492,47.357150352596314,0.701
546,10.381812402359756,47.390780976459986,0.6895
547,10.385948426739896,47.432773508618894,0.6895
548,10.386283550255774,47.4777765459554,0.6895
549,10.386619419780498,47.52277856769379,0.6895
550,10.386956037675604,47.56777958086819,0.6895
551,10.387293406312732,47.61277959251233,0.6895
552,10.387631528073904,47.657778609659545,0.6988
553,10.387970405351345,47.702776639342765,0.6988
554,10.388310040547832,47.747773688594535,0.6988
555,10.38865043607642,47.792769764447016,0.6988
556,10.388991594360718,47.837764873932045,0.6988
557,10.389333517834922,47.88275902408112,0.6756
